회원번호,아이디,비밀번호,회원이름,주민등록번호(앞),주민등록번호(뒤),회원주소,전화번호(앞),전화번호(중),전화번호(뒤)
120832,mox45486,iy543337,이하연,870630,2741164,인천 부평구,10,7460,6452
120833,zif2011,iy543337,전지민,870630,2742970,인천 중구,10,6189,6462
110904,noi6148,afhloz09,황건우,870430,1000712,인천 중구,10,7956,6473
120834,lam11245,aj302418,유주하,880331,2450346,인천 연수구,10,8840,6479
110905,dib7306,agujuc24,라재윤,810531,1728479,인천 중구,10,2832,6482
110906,gac0745,of463773,채유찬,881031,1275528,인천 중구,10,4250,6483
120835,xis76336,avnixr60,송수민,971031,2029174,인천 중구,10,3124,6486
120836,bar66672,ez626172,장연서,980131,2597376,인천 연수구,10,4657,6486
110907,be4614,eg048684,지지환,940630,1582613,인천 부평구,10,8445,6488
110908,bu5654,es707394,양서준,811130,1399792,인천 미추홀구,10,2909,6492
110909,ger9435,ah822659,원지우,960131,1498354,광주 광산구,10,7294,6500
110910,dikleg56,uvgiqj36,엄준우,990228,1847380,광주 남구,10,3339,6508
120837,bup0258,exnpeg60,나가윤,960229,2130107,광주 동구,10,6621,6508
110911,bey14770,if477608,손준성,910331,1710580,광주 북구,10,8324,6509
120838,zad0884,ekelao13,유지현,940430,2328131,광주 서구,10,9956,6509
110912,zaf3544,ib575670,강도현,920731,1993483,광주 남구,10,8559,6510
110913,rin8310,ek709540,유시후,840430,1418420,광주 남구,10,2506,6512
110914,weh0870,ib259828,서민호,880731,1580513,광주 동구,10,6510,6514
110915,du4775,ot363095,송민석,860731,1994158,광주 광산구,10,3880,6520
110916,hurcaa34,imfenk63,신하진,910930,1995082,광주 남구,10,9933,6523
110917,kuo62455,en094093,류준우,970531,1971388,광주 남구,10,4509,6525
110918,gor36281,ec785304,박지원,830531,1814342,광주 북구,10,9516,6525
110919,bog1783,imew2700,하준성,890831,1690787,광주 남구,10,1213,6526
120839,piw2763,ecemuk99,문현서,800831,2831015,광주 동구,10,2583,6527
120840,yom9436,oh829867,하시아,990831,2634568,광주 서구,10,7527,6527
120841,feq5777,ayhsix49,정다은,821231,2340973,광주 북구,10,2468,6529
110920,jaynux89,ezhege24,강현준,840531,1177698,광주 광산구,10,4612,6531
120842,vev5296,ocgvit49,안지안,800731,2629715,광주 남구,10,1226,6537
120843,cuj0010,iqanaw40,이소윤,841031,2665155,광주 서구,10,7101,6540
110921,lef8313,atgy0771,유태현,920430,1404253,광주 북구,10,3809,6541
120844,yix14354,et719355,최하윤,951231,2027347,광주 광산구,10,3725,6544
120845,qis2459,omvyab20,권하율,850731,2287685,광주 북구,10,5374,6545
121445,qum86212,ul243963,채연서,991130,2332347,광주 남구,10,8648,6545
110922,jif57533,af251001,민지민,900731,1101119,광주 서구,10,3503,6547
120846,tah9660,ewmliv90,조지원,921231,2453551,광주 광산구,10,9019,6548
110923,wae9737,oj343301,조준서,901031,1998791,대전 동구,10,5834,6554
120847,pazviu6560,af847055,오서윤,920531,2799046,대전 서구,10,9379,6555
110924,wol7539,itxy6583,백정우,871031,1610732,대전 중구,10,4513,6560
110925,cii5827,id305761,이지호,940131,1268502,대전 대덕구,10,1573,6563
110926,hulfus6115,wu173092,우태양,980485,1026554,대전 대덕구,10,6923,6563
110927,paqdir08,useunj42,주이준,880131,1676471,대전 동구,10,2341,6567
110928,wow5325,of651765,차승현,860630,1017114,대전 유성구,10,7674,6570
121442,kit06619,ugvvub25,류나현,821130,2214303,대전 대덕구,10,9751,6572
120848,yao4421,or274660,양연서,991231,2206543,대전 중구,10,2571,6574
121422,yilrin4181,em115373,양소율,940228,2800773,대전 유성구,10,3260,6574
120849,par4027,upkibr39,류지연,870430,2150389,대전 중구,10,7012,6574
110929,ray9284,ac026611,송시후,890531,1185882,대전 서구,10,8754,6575
120850,felcic45,ix055440,차예빈,970731,2755068,대전 유성구,10,4239,6578
120851,kid2977,oykiff61,노윤지,871130,2560233,대전 동구,10,4515,6578
120852,yug8928,olmpoc28,김유진,840430,2161558,대전 중구,10,1488,6586
120853,nei7127,eqviyi48,유승아,880731,2419224,대전 대덕구,10,1093,6596
110930,day92982,ud951830,구성현,970731,1471255,대전 유성구,10,2374,6604
120854,few05920,uliofi38,주지아,830831,2864882,대전 서구,10,4145,6604
110931,vuk1134,ij730780,우유찬,910630,1366167,대전 유성구,10,8108,6615
120855,hao7792,ijtuke54,신지우,970331,2320142,대전 유성구,10,4181,6618
110932,buq17093,ettocx63,안지민,990731,1230686,대전 중구,10,4433,6620
110933,ceiseh9917,oxfubp73,정은우,931031,1938916,대전 유성구,10,4086,6621
121489,bid79169,ed238146,엄하율,950731,2167415,대전 동구,10,6633,6621
110934,bus0250,ig733448,곽율,900228,1905162,대전 중구,10,7506,6628
120856,loh4053,uk144267,류예진,930228,2178675,대전 서구,10,8159,6634
110935,duvnas0027,itjami98,장우빈,831031,1609114,울산 북구,10,6174,6636
110936,kejdos6219,ocmexm97,류한결,980228,1457723,울산 남구,10,7830,6641
120857,ham0134,ad407995,배다현,821231,2707411,울산 동구,10,9638,6642
120858,quw9618,ibszia03,류수민,810131,2608114,울산 중구,10,1975,6643
110937,futduq78,osyaxz79,원태양,921130,1776291,울산 중구,10,7388,6643
120859,zov48421,iypili49,고가윤,921231,2998935,울산 남구,10,7685,6649
120860,tuj4663,iq940865,권세아,940430,2419020,울산 동구,10,2137,6652
120861,zas8510,ovreyd03,남지율,810331,2231186,울산 중구,10,6376,6652
120862,haesiu61,uy540999,남유진,930930,2784764,울산 북구,10,6249,6658
120863,coz2528,itnsoy46,신연서,930430,2097790,울산 북구,10,7212,6659
110938,cox56382,intujg28,안건우,841231,1232592,울산 북구,10,6576,6664
110939,pat08707,al534308,유이준,920531,1926936,울산 북구,10,2739,6668
110940,qedqeu5230,gu855575,양하진,905511,1096891,울산 중구,10,8266,6675
120864,tuw6470,ur067528,노도연,911130,2770247,울산 동구,10,3340,6680
110941,nob63829,ob693040,한현수,920731,1349913,울산 남구,10,4009,6683
110942,jer72474,ol507530,노우진,880531,1834390,울산 북구,10,5947,6683
110943,pis2673,uwfzal68,배민혁,820930,1146095,울산 남구,10,9976,6683
110944,ruh1643,ucbc1548,남서준,950131,1535771,울산 남구,10,5593,6685
120865,bua6582,ov809070,임예지,870228,2317163,울산 남구,10,8905,6687
110945,pes6696,an084406,박강민,841231,1126434,울산 북구,10,9671,6687
110946,noh3362,uc073098,권동현,890430,1689470,울산 중구,10,7504,6688
120866,potlio4075,ip022114,임다연,990930,2045965,울산 북구,10,7889,6690
120867,xuc2134,ofbqel88,서서희,870831,2882533,울산 남구,10,9436,6691
110947,jo7946,op985097,백지민,870731,1640562,울산 동구,10,2704,6692
110948,kuaxag9919,ufkufp31,문우진,860831,1340495,울산 중구,10,3135,6694
120868,cep20975,og421635,송민주,970228,2836344,세종 조치원읍,10,9406,6694
120869,bet0858,awajis99,조유정,890331,2818877,세종 종촌동,10,4272,6698
120870,se0694,irqsin43,강하연,970731,2272571,세종 보람동,10,4722,6709
110949,lab14468,arxunj89,라하준,881031,1617080,세종 소정면,10,6001,6712
120871,na9123,ojoisz79,황다현,911130,2658567,세종 고운동,10,7125,6718
120872,laigin8052,itxicr65,차다연,820131,2717494,세종 조치원읍,10,7688,6723
110950,xu1247,ef693303,백준,890131,1611966,세종 소정면,10,3074,6731
110951,xen6685,av416563,곽하율,961130,1280632,세종 부강면,10,7899,6733
110952,yupdeo88,uhdatu98,안준희,831231,1371312,세종 아름동,10,3853,6738
110953,xuzwuj7730,ka550119,차서준,944636,1955542,세종 조치원읍,10,9773,6741
110954,pih0470,uv947221,양윤재,960331,1014474,세종 새롬동,10,7391,6745
120873,wa8243,ez605760,원태희,961031,2549087,세종 종촌동,10,6515,6746
110955,givvog54,ixdoxl13,최준호,881130,1427359,세종 부강면,10,8295,6747
110956,yet5833,ollg3158,정지환,800731,1504837,세종 부강면,10,3160,6749
120874,veu0683,on379277,송하은,800930,2842112,세종 전동면,10,1375,6752
120875,rov1425,ipvmie45,심하린,930531,2513159,세종 아름동,10,8494,6752
110957,yoh2412,uqzq1225,한재윤,980531,1410896,세종 한솔동,10,4355,6753
110958,hin6003,us507920,차준성,960930,1295467,세종 전의면,10,4939,6754
110959,tad0908,an186657,홍태윤,940930,1933882,세종 도담동,10,1119,6760
110960,tumxej8032,ju223916,남지원,919495,1968870,세종 소정면,10,5140,6761
110961,qoa8758,aq837192,윤정민,961231,1813997,세종 고운동,10,4832,6772
120876,nad0550,ub102640,심다현,910731,2814484,세종 연기면,10,7216,6779
120877,vuy3976,ub102640,배지율,910731,2968240,세종 한솔동,10,4205,6785
110962,van2570,em704734,한율,940228,1611607,세종 소정면,10,4657,6787
120878,jow5157,inwlar48,주태희,980630,2775905,세종 부강면,10,5425,6787
120879,rud22801,ec284368,조예린,990630,2471166,경기 고양시,10,9010,6787
120880,vuo5916,amhpux95,라서아,960831,2077053,경기 광주시,10,5556,6789
120881,nol0761,ibukuf24,안도연,920430,2796345,경기 성남시,10,2657,6790
120882,kii98516,avsokh79,노예림,851130,2230617,경기 과천시,10,1704,6791
120883,xou14653,owuovu00,오지현,960531,2168021,경기 이천시,10,9581,6795
110963,lul8477,ibffaw25,전태현,950228,1003577,경기 시흥시,10,3722,6799
110964,roq6533,og360838,고지민,820228,1643651,경기 광명시,10,7963,6799
120884,foj9809,okwcag99,허윤아,960229,2160261,경기 남양주시,10,3529,6801
110965,wez27664,uk601044,양성현,971231,1107130,경기 화성시,10,6104,6802
120885,ka5609,ep234927,노지안,820831,2113493,경기 이천시,10,1400,6803
120886,husbuz85,us360156,류민서,940228,2165240,경기 의정부시,10,4368,6803
110966,doc5315,at510159,신하람,911231,1383885,경기 화성시,10,3577,6804
110967,nav1210,umob6430,심선우,880831,1341034,경기 수원시,10,6369,6804
110968,kor4416,afvmuz15,서승원,981231,1581726,경기 의왕시,10,1054,6805
110969,xu6257,iz439888,민재민,840731,1635858,경기 광명시,10,5600,6815
110970,naujeo3832,fa634993,황현우,907910,1134147,경기 파주시,10,6781,6815
110971,fihlov6367,mu167748,권승원,975611,1891870,경기 군포시,10,1777,6822
120887,hov3447,iq871810,정민지,800331,2912245,경기 평택시,10,9989,6826
120888,rul6412,av899316,정주아,830531,2324143,경기 안산시,10,2297,6829
120889,mic6869,uzpibi24,하다윤,820731,2067210,경기 군포시,10,9101,6832
110972,doi2375,ehvqiq93,조정우,980228,1430245,경기 군포시,10,5490,6835
120890,bix9027,al775654,엄지은,880731,2094104,경기 여주시,10,1295,6847
120891,ru9553,op253255,민수빈,810531,2261398,경기 수원시,10,2816,6852
110973,mou1759,if342432,남예성,990131,1473585,경기 김포시,10,6889,6852
120892,him7826,uzbyei27,유유주,881130,2883494,경기 시흥시,10,8128,6852
110974,xoc62504,un731199,배준희,880731,1367343,강원 인제군,10,2766,6853
110975,mai6110,ut699602,하시우,800531,1843870,강원 홍천군,10,3097,6858
110976,sad6111,okgs9891,지성민,930731,1060228,강원 속초시,10,5289,6870
110977,zod99869,ix719522,한태윤,890531,1836978,강원 평창군,10,4909,6872
120893,fiklaj24,eq722235,우유주,921231,2362460,강원 인제군,10,6600,6877
110978,yum8001,ifrk5504,하민우,820131,1917656,강원 영월군,10,7111,6879
110979,lut8000,uhml3514,권수현,810331,1517300,강원 정선군,10,7262,6884
110980,xix79440,ef247319,이민석,800930,1490804,강원 정선군,10,5984,6888
110981,lav0319,oyiz9864,주준서,950630,1322182,강원 평창군,10,9919,6892
120894,kei3454,emajih38,류가윤,820630,2812109,강원 동해시,10,9985,6893
110982,fop0469,enbbue88,나유찬,810131,1069152,강원 강릉시,10,1604,6896
110983,gap2679,urhkal13,구지완,981031,1755017,강원 화천군,10,1952,6896
120895,hog7434,uxican15,임윤아,990531,2759766,강원 화천군,10,3964,6896
110984,hitfap2443,uctoxx87,손승준,920731,1827857,강원 정선군,10,4487,6896
110985,lufnom8159,ve222426,유민재,995795,1494901,강원 춘천시,10,6266,6902
110986,nop2471,ip862858,장건우,881031,1631346,강원 철원군,10,6871,6906
120896,naf97028,iwdoky02,송윤아,821130,2057420,강원 평창군,10,3554,6908
120897,get2875,ilemab15,차소율,860930,2245573,강원 동해시,10,6532,6908
121485,qew0563,ebteya34,나아린,890430,2276854,강원 태백시,10,8765,6910
120898,difgin4403,eq103381,이시연,990228,2239842,강원 정선군,10,6245,6918
120899,wag10163,eq103381,한수빈,990228,2239925,강원 양구군,10,1745,6921
120900,doi25516,un552824,남서현,900228,2974468,강원 영월군,10,3013,6922
120901,feu1676,un552824,류은채,900228,2978973,강원 고성군,10,9120,6922
121467,fad5146,afnbuy23,권시아,990228,2291039,강원 인제군,10,6418,6923
110987,sox8883,olip7031,류성준,890531,1217227,강원 영월군,10,7607,6926
120902,ruf08595,eh175251,원윤아,800831,2441093,충북 옥천군,10,8084,6927
120903,fox5559,aziria86,지연우,831031,2242761,충북 진천군,10,3017,6930
120904,jut45335,at412503,장아인,840430,2951536,충북 증평군,10,7836,6930
120905,jix8474,atdlor14,지나은,891031,2159715,충북 진천군,10,6030,6932
120906,dow7911,ahnizt50,라예빈,991031,2986389,충북 괴산군,10,8031,6935
110988,teehup2096,mi631429,임시현,924520,1118106,충북 충주시,10,1352,6937
110989,goq7801,ud068700,민태양,961231,1127738,충북 괴산군,10,6150,6938
120907,sos6368,uzmvob35,오유진,871031,2645546,충북 충주시,10,7663,6944
110990,pojwaf12,azbesv55,서하민,880229,1865673,충북 진천군,10,3202,6946
110991,marlue7892,fo476661,이지훈,942077,1376981,충북 진천군,10,5331,6946
110992,qix7730,ef668855,배지훈,890430,1045584,충북 옥천군,10,4276,6948
120908,xei1738,ebftia03,나나연,870831,2452883,충북 단양군,10,3595,6953
120909,nua5797,apiqaj54,양윤서,980531,2850065,충북 증평군,10,3252,6960
120910,poo9208,uy506647,문예지,861231,2103908,충북 괴산군,10,6281,6960
120911,veq1264,upkgao11,라하연,940731,2089431,충북 진천군,10,6466,6960
110993,tujsiw5915,ce506297,곽예준,981948,1045694,충북 충주시,10,1648,6969
110994,wiiveb6364,iydazm54,양지후,900430,1066162,충북 단양군,10,2433,6972
110995,pux8695,opclaw98,허하준,881031,1068940,충북 청주시,10,7078,6977
120912,kes1100,obuveu93,배지원,900228,2203145,충북 음성군,10,2941,6979
120913,qon33046,on378539,이소율,951130,2340237,충북 괴산군,10,6200,6980
120914,wahdaz19,ij829737,장소은,990930,2819015,충북 괴산군,10,1521,6981
120915,qeg79993,in764398,오예린,860430,2503696,충북 단양군,10,4422,6981
110996,bez3581,inwq1310,권시우,830630,1715193,충북 음성군,10,7001,6981
110997,baw66337,og060952,우율,910731,1285342,충북 청주시,10,9273,6981
120916,yo9672,in764398,엄유주,860430,2504747,충북 증평군,10,1329,6983
120917,tit9748,umrvao97,강수민,820228,2603755,충남 천안시,10,3209,6995
110998,xuejiq5786,ho896796,유규민,999645,1195794,충남 천안시,10,5769,7010
120918,moh0277,ut374292,유지안,841130,2147027,충남 공주시,10,3207,7022
110999,fou0648,or486884,남지안,810228,1137886,충남 예산군,10,3124,7023
120919,suh21701,ut374292,고나현,841130,2144889,충남 계룡시,10,4047,7024
111000,rap01258,es383895,남재현,850731,1170418,충남 보령시,10,2062,7025
111001,cajwok3551,za804957,송민호,960471,1578793,충남 논산시,10,7584,7030
120920,wen22154,om969368,윤나윤,940430,2078676,충남 아산시,10,1116,7031
111002,zah0131,ej341493,정이안,880630,1223835,충남 천안시,10,2052,7033
120921,fas23338,of853150,주민주,971231,2664563,충남 계룡시,10,7088,7033
120922,dotzoa4194,ag503807,배수민,970131,2925061,충남 공주시,10,2768,7034
120923,mee3830,usourz82,류수연,930430,2094762,충남 청양군,10,9043,7034
120924,qas1373,aq370717,박규리,831130,2008421,충남 계룡시,10,6876,7036
121479,dop8770,ufbgoj59,정유빈,960131,2006775,충남 서천군,10,4082,7041
120925,waz41480,aq370717,백지원,831130,2008862,충남 공주시,10,5603,7043
111003,cig5987,ekwm1414,손예찬,980731,1930642,충남 금산군,10,1166,7045
120926,tar5730,ac812934,이예빈,830531,2990024,충남 당진시,10,2459,7049
120927,qirwev60,ucoorh97,주다인,980131,2038893,충남 홍성군,10,7297,7050
120928,cub3599,ijktoa41,차수민,950630,2705506,충남 서산시,10,6251,7051
111004,jav1252,iq175939,차준수,880131,1073737,충남 금산군,10,8801,7052
111005,moa41882,aw692744,구현수,871231,1874100,충남 논산시,10,5249,7057
120929,huw3662,uz946814,백예원,920731,2531788,충남 계룡시,10,5430,7064
120930,vui8303,ecwrep44,진지율,820630,2253491,충남 부여군,10,3342,7070
111006,qec3627,iz346748,전윤우,891130,1883923,충남 보령시,10,1259,7071
120931,buqnao95,ab730343,차윤아,821031,2711461,충남 청양군,10,9580,7072
120932,dio83042,ab730343,강수현,821031,2710126,전북 김제시,10,1942,7077
111007,yoq7100,ixmw2788,엄시현,870131,1036213,전북 부안군,10,3687,7077
120933,jaf8396,ihmqak75,송채원,950430,2808753,전북 군산시,10,6057,7084
111008,deepiz5248,bo747222,황지후,968761,1599787,전북 군산시,10,4886,7092
120934,yuf66408,ezlugt27,송승아,840930,2053413,전북 무주군,10,2014,7093
